Id	CharacterId	StanceName	HeatEngage	HeatSmash	PowerCrush	Throw	Homing	Tornado	HeatBurst	RequiresHeat	Command	HitLevel	Damage	StartUpFrame	BlockFrame	HitFrame	CounterHitFrame	Notes
7E1E3D87-9790-492E-8236-7F11D5371843	steve		0	0	0	0	0	0	0	0	1,2	h,h	5,10	i10	-3	+8		"* input 3 to lwv (-4/+7/+7)
* input 4 to rwv (-4/+7/+7)
* input b+3_4 to swy (-4/+7/+7)"
7E4E1AA5-394B-4BB0-88E2-6D3C6C2193E7	steve		0	0	0	0	1	0	0	0	b+1,2	h,h	10,17		+3	+7		"* homing
* transitions to lnh"
7EE8D361-2F4D-4267-8AC6-A2108CE0DC61	steve		0	0	0	0	0	0	0	0	d+2,1,2	l,m,h	11,8,17		-2	+27a (+18)	+56a	
7FFA1E62-D1B1-4828-BB7F-BAE5D73EC123	steve		0	0	0	0	0	0	0	0	lwv 1,1	m,m	14,22		-13	+28a (+19)		
811DB34C-3C90-4857-816D-8089C2D780EA	steve		0	0	0	0	0	0	0	0	f+2,1	m,h	11,12		-5	+1		"* input f to pab (+0/+4/+4)
* input b to flk (+1/+5/+5)"
826B3127-55BB-456A-A312-A5759C40AD06	steve		0	0	0	0	0	0	0	0	fc df+2	m	20	i18	-15	+34a (+24)		
848A3D0B-6609-47D9-9B88-CAE2B9AEDE2E	steve		0	0	0	0	0	0	0	0	1,2,1,d+2	h,h,h,l	5,10,15,19		-12	+1c	+14d	* recover in crouch
84BA1141-4299-4338-916E-69BD68ED70FB	steve		0	0	0	0	0	0	0	0	left throw	throw	40	i12				* throw break 1
883A077F-89D6-4D3E-BB92-A42A5BEC5C49	steve		0	0	1	0	0	0	0	0	db+1+2	m	21	i28	-13	+14		power crush
89901C35-C6FB-4B7B-B6D9-31917AD51DAA	steve		0	0	0	0	0	0	0	0	pab df+1,1,2	m,m,m	121412		-11	-3		* remains in pab
8B003B91-C56D-4ADE-A241-A3B56A4BAE92	steve		0	0	0	0	0	0	0	0	2,2	h,h	12,17		-14	+6		"* input f to pab (+2/+13g/+13)
* input b to flk (+3/+14g/+14)"
8BE9999D-5927-4F6E-8011-25743E63DCFE	steve		0	0	0	0	0	0	0	0	flk 1,d+1	h,h	14,23		+0	+18g	+42a	
8CF2EB0B-C0B9-465B-8C4F-55D7B4EFE146	steve		0	0	0	0	0	0	0	0	ws 2	m	17	i13	-7	+4		"* input 3 to lwv (-7/+4/+4)
* input 4 to rwv (-7/+4/+4)
* input b+3_4 to swy (-7/+4/+4)
* input f+3_4 to dck (-5/+6/+6)"
9069491A-030A-495E-9B53-3681D52055FA	steve		0	0	0	0	0	0	0	0	alb d	sp,m	,34	,i12	-3	+16a (+7)		
924C20D4-EFEA-4415-BE7A-D199CF14478F	steve		0	0	0	0	0	0	0	0	df+2	m	10	i16	-11	+6	+8c	"* input 3 to lwv (-7/+10/+12)
* input 4 to rwv (-7/+10/+12)
* input b+3_4 to swy (-7/+10/+12)
* input f+3_4 to dck (-2/+15g/+17)"
95FD313D-3186-4276-BA3F-D92C69B1AA42	steve		0	0	0	0	0	0	0	0	df+1,2	m,h	1213		-6	+3	+5	"* input 3 to lwv (-16/-9/-9)
* input 4 to rwv (-16/-9/-9)
* input b+3_4 to swy (-16/-9/-9)
* input f+3_4 to dck (-14/-7/-7)"
9670A4FB-2E89-4205-BAE0-B1AD36741BD1	steve		0	0	0	0	0	0	0	0	lwv 1	m	14	i15	-10	+1		* input b to flk (-3/+8/+8)
987FE9B7-9692-4621-A571-86475D5C5A22	steve		1	0	0	0	0	0	0	0	qcf+1	m	21	i16	-10	+16a (+7)		"heat engager

heat dash (+5/+36a (+26)/-)

* input b to flk (-3/+23a (+14)/-)"
9CD02A2F-CFD6-48FB-8FC1-1ECF5A2DD81B	steve		0	0	0	0	1	0	0	0	rwv 1,2	m,h(?)	13,17		+3	+7		"* homing
* transition into lnh"
9D09CBBF-0A4C-4871-997A-B0EFAC852446	steve		0	0	0	0	0	0	0	0	r df+1+2	m			-15			
9DFBABE4-1110-425C-84B2-B46B9C49421E	steve		0	0	0	0	0	0	0	0	pab 1	h	10	i12	-2	+9		* remains in pab
9F94DE92-629C-4584-AA2C-09C6C5FCDF0D	steve		0	0	0	0	0	0	0	0	3	sp						
A00301EB-BD1C-482B-98C3-1181C1B798CD	steve		0	0	0	0	0	0	0	0	1,2,1	h,h,h	5,10,15		-3	+3		"* input f to pab (-2/+4/+4)
* input b to flk (-1/+5/+5)"
A0C86EED-7F52-4C6B-A358-903DDF51E606	steve		0	0	0	0	0	0	0	0	df+1	m	12	i13	-2	+4		"* input 3 to lwv (-7/0/0)
* input 4 to rwv (-7/0/0)
* input b+3_4 to swy (-7/0/0)
* input f+3_4 to dck (-5/+2/+2)"
A43FCC82-592C-44FF-95AF-D655E4AD904A	steve		0	0	0	0	0	0	0	0	1+3	throw	35	i12~14				* throw break 1 or 2
A500FA1F-1EA7-492E-9B92-57D34FD86387	steve		0	0	0	0	0	0	0	0	1,2,1,2	h,h,h,m	5,10,15,15		-10	+16a (+7)		* input f+3_4 to dck (-4/+22a (+13)/-)
A810DD19-9848-4536-B0EA-81230F697995	steve		0	0	0	0	0	0	0	0	pab uf+2	m	23	i17	-15	+34a (+24)		
A8984B4E-A767-4606-8369-649B950CF2DA	steve		0	0	0	0	0	0	0	0	lwv 1,f+1	m,m	14,9		-3	+3		
A8DB3B07-ACE8-4C84-A666-2FD2171559FF	steve		0	0	0	0	0	0	0	1	h lnh	sp, m, h (th)	15					"* parries mid attacks
* transitions to tfa after successful parry
parry state"
A8F362C6-D7C8-46F5-907C-3D7BED9522D3	steve		0	0	0	0	0	0	0	0	2+4	throw	35	i12~14				* throw break 1 or 2
A9C4DE7C-6ADC-400A-BEE9-4DCF17BDE3D2	steve		0	0	0	0	0	0	0	0	flk 1,2	h,m	14,22		-12	+17a (+0)		* same hit as (flk.1,1,1),2
AD8A89D7-9F19-4E31-95A3-0697A58FB67F	steve		0	0	0	0	0	0	0	0	ws 1,1	m,h	12,7		-3	+3		"* input 3 to lwv (-6/+0/+0)
* input 4 to rwv (-6/+0/+0)
* input b+3_4 to swy (-6/+0/+0)
* input f+3_4 to dck (-2/+4/+4)"
AEF0CE4E-CD2C-4125-9DFB-1630457C20E0	steve		0	0	0	0	0	0	0	0	3+4	sp						"* transition into alb
* input f into pab"
B149AB3B-7B55-43FA-BDD7-CA41EDC2920C	steve		0	0	0	0	0	0	0	0	flk 1,1	h,h	14,8		-9	+0		"* input b to stay in flk (-4/+5/+5)
* input 3+4 to alb (+17g/+28g/+28)"
B1A314BC-E5B6-4978-AF26-2DEA0610B822	steve		0	0	0	0	0	0	0	0	ub+3	sp						"* transition to lnh
* input 3 to lwv
* input 4 to rwv
* input b+3_4 to swy
* input f+3_4 to dck"
B3BBC6E5-229C-4E3F-B0A1-6F0F5DDC66FB	steve		0	0	0	0	0	0	0	0	ws 2,2	m,m	17,15		-6	+11		* transition to lnh
B45D5A93-706D-41A2-96D1-1949003F8A0D	steve		0	0	0	0	0	0	0	1	h exd 1+3	h (th)	0	i18				"* unbreakable
* transitions to tfa"
B483DABA-D441-4F4E-81C0-4C8FAA07E227	steve		0	0	0	0	0	0	0	0	swy 1+2~b	th		i10	-2	+1 / +13~17wc		"* +13 when opponent hits the wall after being rotated by &lt; 90 degrees
* +17 when opponent hits the wall after being rotated by &gt; 90 degrees
* throw break 1+2"
B53FF8F0-6087-4C91-834C-0083E20285B7	steve		0	0	0	0	0	0	0	0	1,1	h,h	5,7		-3	+3		"* combo from 1st hit
* transition to lwv with 3 (-6/+0/+0)
* transition to rwv with 4 (-6/+0/+0)
* transition to swy with b+3_4 (-6/+0/+0)
* transition to dck with f+3_4 (-2/+4/+4)"
B5A606DE-C5C3-4BC3-BAA1-911DD33D0FEF	steve		0	0	0	0	0	0	0	0	1	h	5	i10	+1	+8		
B72848AD-D0CD-4360-B964-0D99B187E320	steve		0	0	0	0	0	0	0	0	f+2,2,1+2	m,m,m,m,m	1115,5,8,20		-12	+5		
B8A71D91-B91E-4A34-AB17-AC91F8CB23F6	steve		0	0	0	0	0	0	0	0	flk 1	h	14	i12	-4	+7		"* input b to stay in flk (-1/+10/+10)
* input 3+4 to alb (+17g/+28g/+28)"
B94F68B6-FAFE-40AF-A799-5A80314C2024	steve		0	0	0	0	0	0	0	0	pab 1,2	h,h	1014		+0	+8		* remains in pab
BAF7943A-4975-412B-A92D-451F42BDB67A	steve		0	0	0	0	0	0	0	0	b+3	sp						"* transition to swy
* input 3 to lwv
* input 4 to rwv
* input f+3_4 to dck"
BC5E9FD6-AE4A-4004-984A-8623F1C3FFBD	steve		0	0	0	0	0	0	0	0	dck 1+2,1+2	m,m,m,m	3,3,3,3		-9	+2		
BD36184A-4107-445E-88FA-AC252FDBC92D	steve		0	0	0	0	0	0	0	0	pab df+1	m	12	i15	-9	+2		* remains in pab
BFDF86A1-B638-43C2-9685-9DA9655F65A3	steve		1	0	0	0	0	0	0	0	f,f,f+2	m	30	i20~24	+6	+17		"heat engager

heat dash (+5/+67a (+50)/-)

* chip damage on block"
C0D54014-571F-4077-A2F9-0F3ADFB3B558	steve		0	0	0	0	0	0	0	0	flk 2	m	21	i18	-5c	+7d	+42a	
C2E4912C-8480-42A9-B29B-664295382481	steve		0	0	0	0	0	0	0	0	db+3,2	l,h	10,10		-6	+7		* transition to lnh
C66176D1-4116-476D-9429-7552DF0C2455	steve		0	0	0	0	0	0	0	0	pab df+2	m	16	i16	-10	+31a (+21)		* remains in pab
C9AF2F14-72C1-4A78-A257-C19C93203AD0	steve		0	0	0	0	0	0	0	0	alb d	sp						* input f to transition pab
CB26550C-44A6-4C14-9462-B12D6CE0F2B4	steve		0	0	0	0	0	0	0	0	dck f+3	sp						* transition to extdck
CEE07573-AE05-4CBF-BA00-0B2A0E29F09B	steve		0	0	0	0	0	0	0	0	db+2	l	21	i26	-12	+1c	+14d	"* d or db to recover in crouch
high crush 6~"
D710C0FB-27E4-424B-AED6-61AD32393F77	steve		0	0	0	0	0	0	0	0	pab df+1,1,2,1	m,m,m,m	121412,20		-13	+17d		
D7C1C8F7-B435-412A-B1E6-A396C5D1BF02	steve		0	0	0	0	0	0	0	0	pab b+1,1,2	m,h,m	15,10,12		-11	-5		
D961D66A-BF44-4FEA-97E5-C7F02FCDD510	steve		0	0	0	0	0	0	0	0	lnh 1+2	h	24	i20-21	[[steve combos#mini-combos|+12]]	+6a(-3)		"* guard break
* balcony break"
D9D79060-49FE-4E6D-9B8E-9D96C7E68745	steve		0	0	0	0	0	0	0	1	h df+3+4	sp						"* transitions to exd
* partially uses remaining heat time
high crush"
DA06909F-DC53-42A2-B35A-D992AE715552	steve		0	0	0	0	0	0	0	0	pab b+1,1,2,1	m,h,m,m	15,10,12,21		-10	+16a (+7)		* input b to flk (-3/+23a (+14)/-)
DB144AFC-EFB7-438F-B36C-677EBBC71075	steve		1	0	0	0	0	0	0	0	1+2	m,m	7,21	i14	-12	+18a (+11)		"heat engager

heat dash  (+5/+35d/-)"
DDF2515E-F046-42B6-8626-E185AA534847	steve		0	0	0	0	0	0	0	0	pab b+1,1	m,h	15,10	i17	-7	-1		
DEAB2FEE-0670-4204-BC27-34E4C7D27B57	steve		0	0	0	0	0	0	0	0	d+1	l	12	i16	-13	-2		"* recover in crouch
high crush 6~"
E247CF9B-6BF6-4A22-8A47-42683FD43346	steve		0	0	0	0	0	0	0	0	right throw	throw	40	i12				* throw break 2
E49371FF-D710-4809-8878-98BF00F191F4	steve		0	0	0	0	0	0	0	0	swy 1+2	th		i10	-2	+1 / +10wc		"* +10 when opponent hits the wall, if the throw is successful
* throw break 1+2"
E4F3047A-9C98-4BC2-8564-471D173858E7	steve		0	0	0	0	0	0	0	0	ws 1	m	12	i11	-3	+3	+8	
E7484A72-F56A-4839-B75D-A9E3E03BEFCC	steve		0	0	0	0	0	0	0	0	pab f+2	m	18	i18	-13	+31a (+16)		* remains in pab
E78F4526-43F8-4946-AA43-EDB0002AD4EA	steve		0	0	0	0	0	0	0	0	1,1,d+1	h,h,m	5,7,15		-6	+0	+5	* transition to flk with b (+0/+6/+11)
E894B49E-3A21-4B43-B09B-F65506AB07DA	steve		0	0	0	0	0	0	0	0	dck 2	m	15	i19	-14	+35a (+25)		
EB4BEECF-DD02-44F7-8267-9C5A86FD030B	steve		0	0	0	0	0	0	0	0	4	sp						
EBA592D4-AA02-47F7-AFC4-6667AEC6EC48	steve		0	0	0	0	0	0	0	0	pab f+2,1	m,m	1824		+1	+24a (+14)		* interruptible by i13 move
EC594E73-7728-4B79-968B-F2EF12C87B13	steve		0	0	0	0	0	0	0	0	dck 1	m	17	i19	-7	+58a (+27)	+34a (+24)	
F0C6DC47-9D5D-4459-8E26-B14C209D4DEE	steve		0	0	0	0	0	0	0	0	f+2	m	11	i21~22	-6	+5		
F2A8786B-C38A-4330-B984-52736572EEF8	steve		0	0	0	0	0	0	0	0	dck 1+2	m,m	3,3	i16	-9	+2		
F31C5CC0-C0DD-405E-B71A-F6D36ECF2655	steve		0	0	0	0	0	0	0	0	exd f+2	h	28	i15	+2	+49a		"* input 3 to lwv (+10/+59a/-)
* input 4 to rwv (+10/+59a/-)
* input b+3_4 to swy (+10/+57a/-)
* input f+3_4 to dck (+12/+59a/-)"
F3E64A06-11BC-4B97-8CE0-EFC94AEF4C24	steve		0	0	0	0	0	0	0	0	exd 1	m	21	i19	-7	+44d (+36)	+41a (+31)	
F542E243-A1D1-4F14-AF3B-B4CE29A5E514	steve		0	0	0	0	0	0	0	0	dck f+2	h	21	i15	-3	+9d	+49a	"* input 3 to lwv (+1/+17d/+57a)
* input 4 to rwv (+1/+17d/+57a)
* input b+3_4 to swy (+1/+17d/+57a)
* input f+3_4 to dck (+3/+19d/+59a)"
F9326B66-5367-474C-A699-71CA84B8F6A7	steve		0	0	0	0	0	0	0	0	pab 1+2	th	45	i11	0	+0d		* 1+2 for throw break
FCEE4D80-BE0D-4D2E-9147-1E19DA25FFE8	steve		0	0	0	0	0	0	0	0	lwv 2	m	13	i14~16	-5	+4		* input f to pab (-1/+8/+8)
FD22415B-902E-437D-AD63-4F2CAE914CEC	steve		0	0	0	0	0	0	0	0	pab 1,2,1	h,h,m	101421		-13	+8	+44a	* remains in pab
FDE6D76E-133A-4509-9D13-3C799D9105C1	steve		0	0	0	0	1	0	0	0	lwv 1,2	m,h	14,14		+3	+7		"* homing
* transition to lnh
* causes strong aerial tailspin"
FED9FE81-75DF-4AC5-A26B-55402F60C172	steve		0	0	0	0	0	0	0	0	pab df+1,2	m,m,h	1220		-6	+10		
05E916B7-FE60-4CD7-AAF5-158A93EF054C	victor		0	0	0	0	0	0	0	0	u+1+2	m	40	i31~32	-20	+1a		"* deals chip damage on block
low crush"
075EC143-4172-4867-81F1-ACB54E311E43	victor		0	0	1	0	0	0	1	0	2+3	m	12	i16	+1	+2		"* heat burst
* alternate input: r1
* can be cancelled with input b,b
power crush"
0C185FA0-FA1B-4951-A4E2-D2E8348541C2	victor		0	0	0	0	0	0	0	0	2,2,2	h,mm,h	10,10,5,12	,i22	-3	+4		"* chip damage on block
* transitions to iai on hit or block"
0C249CD7-0A66-417F-B966-E3BC28B7C704	victor		0	0	0	0	1	0	0	0	b+4	h	17	i18~19	-6	+13g	+14c	"* homing
* balcony break"
0F768BD7-4FDB-4669-9E98-18992BB4F4FD	victor		0	0	0	0	0	0	0	0	db+4	l	17	i20~21	-26	+4c	+49a	high crush
10D8CA93-A296-49DA-99FC-1AA7836B05F8	victor		0	0	0	0	0	0	0	0	ws2	m	15	i14~15	-8	+6	+35a (+25)	
11901975-BD4B-485E-B887-2FC822C54972	victor		0	0	0	0	0	0	0	0	ch db+4	l,th	20,4	i20~21		+49a		
11AB575E-05D0-4632-B26B-622209AC0DA5	victor		0	0	0	0	0	0	0	0	uf+1	m	9	i13	-9	+4		* alternate input: ub+1 or u+1
17B02EB5-54F5-45EB-964D-EF094EF96A60	victor		0	0	0	0	0	0	0	0	b+1	m	11	i14	-13 / -5 prf	-3 / +5 prf		* transition to prf with f
188D81F5-E03B-492F-8512-67C1A4622C62	victor		0	0	0	0	0	0	0	0	3,1+2	h,hh	11,9,10	,i19~20,i8~9	-9	+5		*hit confirmable
18FCA116-0E2B-4970-B68B-3C41B500572A	victor		1	0	0	0	0	0	0	0	f+4,1	m,h	15,21	,i23~24	-4	+18a (+9) / he		"* balcony break
* heat engager

* hit confirmable"
19822F79-B374-490A-8DF2-9BA4CE940B0C	victor		0	0	0	0	0	0	0	0	1+2+3+4	sp						
1A6727D4-439E-41C1-BB33-B96FFEF5D3C9	victor		0	0	0	0	0	0	0	0	iai f	sp						"* parries low attacks
parry state"
1CB03792-FEAC-40B9-93AD-8E4BDA409206	victor		0	0	0	0	0	0	0	0	df+4	m	15	i13~14	-9	+5		* knee
1D66A59B-BCBD-4B41-927A-91A24EEFFF1D	victor		0	0	0	0	0	0	0	0	iai 1+2	h	30	i20~21	+3	+20 (-6)		* deals chip damage on block
1DB42D7A-4343-44F3-9490-21C22E7479B6	victor		0	0	0	0	0	1	0	0	iai 2	m	23	i16~17	-7	+15 (+5)		"* balcony break
* tornado"
21EF35DF-2A74-4B9E-8B3A-B6CD447B2E40	victor		0	0	0	0	0	1	0	0	uf+4	m,sm	12,16	i15~17	-19	+73 (+57)		"* tornado
* alternate input: ub+4 or u+4
low crush 15"
2420B610-F90E-4B0F-81E8-6C3EC858895D	victor		0	0	0	0	0	0	0	0	f+4,2	m,m	15,20	,i26~27	-12	+5	+7a / +5	"* hit confirmable
* ch on last hit causes knockdown"
254E54CC-8BC2-4D51-9C18-D67F494A7267	victor		0	0	0	0	0	0	0	0	prf 1+2	m	25	i25~27	+4	+14a		"* balcony break
* deals chip damage on block"
2A9E04A2-7D8E-4C6A-BAE9-B42AB3B3C6F5	victor		0	0	0	0	0	0	0	0	1,1	h,h	5,1	,i16	-3	+8		
2C0EA541-18BE-4CD6-8415-2FAF3D49BE6B	victor		0	0	0	0	0	0	0	0	d+3	l	11	i18~19	-13	-2		
2DC3E246-D48E-42D0-83F3-09F1C79DB4ED	victor		0	0	0	0	0	0	0	0	iai d+1+2	ll	10,20	i20~21,i14~15	-29	-3		
2EB3F7C8-A045-4FC0-809E-F9DAE99824B8	victor		0	0	0	0	0	0	0	0	3+4	sp						* cancel stance with db
2FDB6C30-1500-4056-89CC-A9EFB4BFFE48	victor		0	0	0	0	0	0	0	0	ws1+2	mm	10,17	i13~14,i9~10	-8	+8		* transition to prf with f
329592B2-CA8C-487B-9A90-89134D707F18	victor		0	0	0	0	0	0	0	0	iai d+2	m	31	i23~24	+1	-1 (-8)		"* transition to iai
* deals chip damage on block"
342B9835-6266-47EE-AF5D-79064261B1AD	victor		0	0	0	0	0	0	0	0	iai d	sp						high crush
363CE8D8-6A87-446D-90D0-532B844C0659	victor		0	0	0	0	0	1	0	0	d+1+2	sm	21	i19~21	-9	+17 (+10)	+35a	"* tornado
* deals chip damage on block"
373F397F-BB43-4561-B54F-F0A6F0EAAED6	victor		0	0	0	0	0	0	0	0	3+4	sp						* can cancel into fc with db
37B25AC9-A572-4DE4-8D69-C1F1C1B7EEB7	victor		0	0	0	0	0	0	0	0	left throw	h	40	i12~14	-3	-2		"* throw break: 1
* opponent recovery on hit: fdft"
3AEBFB11-45DF-4774-A7EF-7BADE6F40931	victor		0	0	0	0	0	0	0	0	db+1	m	9	i14~15	-9	-2		
3C87DCE5-EC36-4F04-943B-313F6EEACA2C	victor		0	0	0	0	0	0	0	1	h u+1+2	m	54	i31~32	-4	0a (-1)		"* alternate input: h.ub+1+2
* balcony break
low crush"
4071AAFC-B0B6-423D-99FC-95B0F257735F	victor		0	0	0	0	0	0	0	0	f+2	h	10	i13~14	-11	+5		
4255E751-022D-4B7F-B322-A43436EDC280	victor		0	0	0	0	0	1	0	0	ws3,2	h,sm	16,23	,i30~32	-9	+17 (+10)		"* tornado
* deals chip damage on block"
443CF41E-F2C6-48A6-B5AB-F3E8697D7785	victor		0	0	0	0	1	0	0	0	prf 4	h	17	i18~19	-6	+13g		"* homing
* balcony break"
478956BD-2AC1-439F-98DE-0F1018C7BA73	victor		0	0	0	0	0	0	0	0	ws4	m	16	i11~12	-6	+5		
4803C953-0E05-4782-81F2-F8220FFC7296	victor		0	0	0	0	0	0	0	0	b+3	m	15	i17	-9	+4		
48680AF0-CD22-4C0A-9519-69F015CF8F2D	victor		0	0	0	0	0	0	0	0	df+4,2	m,h	15,16	,i22	-3	+4		"* only occurs on hit or block
* deals chip damage on block
* transitions to iai (cannot cancel)"
49627128-758B-482B-9518-93F30DB47E57	victor		1	0	0	0	0	0	0	0	d+2	m	21	i18	0	+4 / he		"* heat engager

* deals chip damage on block"
503A2EB6-CD36-4F6E-9DCA-3EA7F9D07F29	victor		0	0	1	0	0	0	0	0	iai 3	m,th(m)	13 (25)	i17	-14	+25 (+10)		"* knee
power crush"
507A7774-B4E4-4D27-9DEF-EFF3C2E4EDA7	victor		0	0	0	0	0	0	0	0	1,2	h,h	5,12	,i10	-3	+8		
520D2811-A95C-420A-AF15-A56B0D7355E6	victor		0	0	0	0	0	0	0	0	uf+1+2	h	40	i12~14	-3	-4		"* spike
* throw break: 1+2
* opponent recovery on hit: fufa"
5292EDCF-EF34-4140-8FFA-7BF908953785	victor		0	0	0	0	0	0	0	0	df+2	m	14	i15~16	-14	+31a (+21)		
52A2404B-4C02-4B00-91DE-65C1FAD0F3C1	victor		0	0	0	0	0	0	0	0	df+3+4	m	32	i14~15	-17	+16 (+11)		* balcony break
577DF99F-A158-43A6-AD5E-135034F641F4	victor		0	0	0	0	0	0	0	1	h iai d+2	m	45	i23~24	+8	+20 (+2)		* transition to iai on hit
5A63F158-8F56-40BF-BA00-C7F533CA5FAD	victor		0	0	0	0	0	0	0	0	ws3	h	16	i15~16	-14	+6		
5E4B3D6B-5412-4BEF-9277-FCC0A9A2FBC8	victor		0	0	0	0	0	0	0	0	d+4	l	10	i16	-14	-3	+0 (th)	
61556232-C245-415D-B93E-EEF7828EC623	victor		0	0	0	0	0	0	0	0	prf 2,2,1	m,m,h	9,13,20	,i12~13	-1	+12	+55a	* balcony break
61DEAE81-CEE9-4749-A8F5-B99A0A3C742D	victor		0	0	0	0	0	0	0	0	prf 2,2,1+2	m,m,m	9,13,31	,i12	-13	+7d		
67F14C6C-703A-4E51-B01C-3C8EAFEBE84E	victor		0	0	0	0	0	0	0	0	4,3	h,m	15,17	,i23~24	-10	+5		
6E3D7851-33FC-4AD9-88E1-0C47810426AB	victor		0	0	0	0	0	0	0	0	iai 4,2	l,h	17,25	,i26~27	-5	+26 (+0)	+55a (+35)	"* balcony break
* tailspin"
6EE704B6-2493-435A-A601-3B2068FFA4BB	victor		0	0	0	0	0	0	0	0	df+3	m	10	i16	-9	+2		
6FC7ECD5-F726-424B-B401-22D6E1CAB9BB	victor		0	0	0	0	0	0	0	0	2,1	h,h	10,12	,i16	-6 / -4 prf	+5 / +7 prf		* transition to prf with f
72AE9A4F-7483-4CCB-8C59-BB4D8CCF96F4	victor		0	0	0	0	0	0	0	0	b,b+2+3	ub(m)	50	i65~66	+2 (-8)	+2 (-8)		* balcony break
7355E647-70E8-47A2-B246-F08B6954EBA6	victor		1	0	0	0	0	0	0	0	prf 3	m	21	i15~17	-8	+41 (-17)		"* heat engager

* balcony break
* knee"
76CAE7C0-700F-4E93-8D3E-24199894B1A2	victor		0	0	0	0	0	0	0	0	iai b	sp						
76CC2624-9A07-4B8A-9619-7F76C79FEC0B	victor		0	0	0	0	0	0	0	0	iai 1,2	m,m	9,15	,i22~24	-19	+25a (+10)		"* hit confirmable
low crush"
7757CD1E-719A-4810-9BE7-810A98129F42	victor		0	1	0	0	0	0	0	1	h 2+3	l,m	39	i20	-15	th	th	"* heat smash
* alternate input: h.r1"
776A6F7E-4588-4E44-AB6B-DD4957027D21	victor		0	0	0	0	0	0	0	1	h db+1+2	m	30	i28~29	+6	+6a (-4)		"* transitions to iai
* partially uses remaining heat time"
7A2C8935-86E3-41AB-9C07-6027381B4371	victor		0	0	0	0	0	1	0	0	1,2,1	h,h,m	5,12,20	,i26~27	-12	+18a (+1)	+72a (+56)	"* tornado
* balcony break"
7A4250C3-8C2E-4163-9C2F-633C86ED304B	victor		0	0	0	0	0	0	0	0	ss 1+2	m	25	i18~19	-9	+15 (+5)		* balcony break
7C3EFEFC-DD90-4332-A726-4BA555674333	victor		0	0	0	0	0	0	0	0	1+3	h	35	i12~14	-3	-2		"* throw break: 1 or 2
* opponent recovery on hit: fdft"
7DD535D0-D406-4CB7-B1F6-3E84C069B97A	victor		0	0	0	0	0	0	0	0	2+3+4	sp						
7E67D5F6-EAC4-44C9-8B7B-32A0A9075529	victor		0	0	0	0	0	1	0	0	iai 1,1	m,m	9,21	,i25~26	-14 / -11 iai	+15 / +2 iai		"* tornado
* balcony break
* can cancel the second hit by holding down or pressing 3+4. will transition to iai
* hit confirmable"
7EADDC4B-E7E6-4965-8EDF-059687254842	victor		0	0	0	0	0	0	0	0	1,3	h,l	5,11	,i21~22	-12	-1	-1	
7EB499B7-31D1-4B8A-BE72-D226C2124278	victor		0	0	0	0	0	0	0	0	iai 4	l	17	i18~19	-13	+3	+8	
8085EBED-CDAE-4462-A92C-972774979A64	victor		0	0	0	0	0	0	0	0	prf 2,2	m,m	9,13	,i13~14	-4 iai	+5 iai		* transition to iai (cannot cancel)
80CA825F-4B34-4E49-ADC4-3198600F5CA4	victor		0	0	0	0	0	0	0	0	f+2,2,1	h,h,m	10,10,12	,i13~14	-11	0		
82925458-BBAD-4F7D-B70A-A2BB94B8BDD6	victor		0	0	0	0	0	0	0	0	ub,b	sp						
85483101-E2CA-42DD-B422-EA235DDE0F3C	victor		0	0	0	0	0	0	0	0	fc 1+2	lh	10,10	i16,i10~11	-23, -13	+0		
86F030AB-55B5-4A92-A4D6-059BCC1A8D4A	victor		0	0	0	0	0	0	0	0	back throw	h	50	i12~14		-3		"* throw break: none
* opponent recovery on hit: fufa"
89E59663-99DF-41E0-9BD4-C8715BC3D5EA	victor		0	0	0	0	0	0	0	0	f+3	sp						* can cancel into fc with df
8BF54734-9F24-492A-93C1-89C7C44726B6	victor		0	0	0	0	0	0	0	0	f+4	m	15	i14	-10	0		
8FCF5071-C6E6-4622-8F05-A5328BD20097	victor		0	0	0	0	0	0	0	0	d+1,1	l,h	7,15	,i18	-7	+6		
91F64A0C-81E1-4A16-A4EB-5EDCDFACA6C1	victor		0	0	0	0	0	0	0	0	b+2	h	0	i12	-9	+2	+14	
93192FD6-3721-4537-836F-8582BBF55134	victor		0	0	0	0	0	0	0	0	ws1	m	20	i15~16	-16	+53		* launcher
93E4D038-AB52-4783-934E-137C3F78DE5B	victor		0	0	0	0	0	0	0	0	3	h	11	,i12~13	-9	+2		
962D02D3-9BA3-499C-B6B5-DBF00D1BDFB2	victor		0	0	0	0	0	0	0	0	df+3,4	m,m	10,14	,i21	-9	+2		* knee
9818F06C-8099-4ACA-AA7C-CB2DEA54D664	victor		0	0	0	0	0	1	0	0	iai p f	m	21	i16~17		+60 (+44)		"* balcony break
* tornado"
9F8836BF-F175-40C5-BAA2-4A36717CECC1	victor		1	0	0	0	0	0	0	0	f+1+2	m	35	i24~25	-9	-1 / he		"* balcony break
* heat engager

* deals chip damage on block
* partially restores heat on hit"
A1F10641-3C6D-43D3-9C9F-C67F6FDF0DC6	victor		0	0	0	0	0	0	0	0	right throw	h	40	i12~14	-3	-4		"* throw break: 2
* opponent recovery on hit: opp. side fdft off-axis to the right"
A7CFEAC3-DB04-4315-806E-2665FA034C34	victor		0	0	0	0	0	0	0	0	b+1+4	m	24	i26~27	-21	+37 (+6)		
